x,y
-41.2095,-0.01
-19.3262,-9.4842
-6.2725,-3.2607
7.8641,-8.2178
-22.4682,22.8543
-6.8714,21.3407
14.4498,22.2248
-21.0699,2.8447
-28.1611,5.7822
-4.5284,8.483
11.8594,6.6524
49.3281,5.1637
3.3098,10.1962
2.1911,-2.7941
-3.4415,21.5172
-4.5078,-16.2495
-14.7451,6.822
-5.7306,21.4716
0.5115,-5.2367
-28.3897,23.9371
-23.294,-16.1877
-5.9847,8.7394
-35.938,2.3942
-40.4136,-0.0285
-19.6378,-9.595
-6.5457,-3.6369
7.5878,-8.4668
-22.7398,21.9237
-7.1088,20.9718
14.1052,22.0864
-21.3483,2.3498
-28.8614,5.1428
-4.8021,8.2127
11.4931,6.518
49.3281,5.1637
2.807,9.664
1.7342,-2.8104
-3.466,21.5027
-4.517,-16.2682
-15.1983,6.3197
-5.8629,21.4104
0.147,-5.2769
-28.8494,23.4678
-23.9175,-16.0516
-6.3647,8.7448
-36.3565,1.6414
-39.5875,-0.0561
-20.209,-10.0221
-6.8154,-4.0211
7.2466,-8.7898
-23.0585,21.0251
-7.3365,20.6156
13.7136,21.9041
-21.8031,1.7035
-29.5049,4.4947
-5.075,7.9523
11.0543,6.3487
49.3281,5.1637
2.6176,9.4628
1.4961,-2.8122
-3.4755,21.4969
-4.7797,-16.3449
-15.7324,5.7798
-5.9939,21.3503
-0.2262,-5.3159
-29.3393,23.0329
-24.5349,-15.9135
-6.7458,8.7382
-36.7826,0.9543
-38.8286,-0.0832
-20.8908,-10.5586
-7.0744,-4.4126
6.8736,-9.0962
-23.3412,20.1211
-7.5856,20.2318
13.2581,21.7124
-22.2663,0.9726
-30.1435,3.8369
-5.3676,7.6852
10.6132,6.1424
49.3281,5.1637
2.1452,9.3242
1.3848,-2.8129
-3.4797,21.4943
-4.8915,-16.3786
-16.2795,5.2247
-6.1251,21.2985
-0.579,-5.3592
-29.8296,22.6181
-25.1974,-15.7851
-7.1378,8.7047
-37.1631,0.2881
-38.5454,-0.0869
-21.6431,-11.1991
-7.3188,-4.8298
6.7299,-9.2118
-23.6269,19.1325
-7.8015,19.8598
12.7902,21.5014
-22.7373,0.243
-30.7553,3.1993
-5.6578,7.4036
10.448,6.0546
49.3281,5.1637
1.9631,9.2692
1.3274,-2.8122
-3.5753,21.4253
-4.9404,-16.3949
-16.7864,4.6768
-6.2553,21.2362
-0.9213,-5.4076
-30.3269,22.1966
-25.841,-15.6326
-7.5385,8.6582
-37.5191,-0.3475
-38.4317,-0.0795
-22.3256,-11.7649
-7.5487,-5.2177
6.4755,-9.5162
-23.8431,18.1949
-7.9973,19.4994
12.5942,21.3943
-23.1976,-0.4789
-31.3918,2.5501
-5.9505,7.1032
10.1504,5.8129
49.3281,5.1637
1.8918,9.2478
1.1075,-2.9726
-3.618,21.397
-4.9606,-16.4013
-17.3552,4.151
-6.3887,21.1688
-1.3066,-5.4585
-30.8343,21.7642
-26.4734,-15.4935
-7.9047,8.6326
-37.5191,-0.3475
-37.8885,-0.239
-23.0384,-12.3664
-7.7673,-5.6207
6.1537,-9.8922
-24.1381,17.2478
-8.1911,19.1319
12.2753,21.1766
-23.7129,-1.1776
-31.7344,2.2031
-6.2646,6.8013
9.7985,5.4683
49.3281,5.1637
1.8641,9.239
1.0035,-3.0571
-3.6364,21.3841
-4.9687,-16.4042
-17.9112,3.6091
-6.5143,21.1013
-1.4899,-5.479
-31.0441,21.6027
-27.1134,-15.346
-8.0748,8.6172
-37.5191,-0.3475
-37.8885,-0.239
-23.7227,-13.0128
-8.0122,-6.0028
6.0305,-10.0363
-24.2453,16.869
-8.4074,18.7535
12.1393,21.0844
-24.1827,-1.9706
-31.9094,2.0431
-6.5745,6.5074
9.469,5.0975
49.3281,5.1637
1.5598,9.1846
0.9573,-3.1002
-3.3963,20.9605
-4.9721,-16.4055
-18.1246,3.4148
-6.555,21.075
-1.578,-5.4872
-31.1203,21.5371
-27.378,-15.2955
-8.1537,8.6087
-37.5191,-0.3475
-37.8885,-0.239
-24.3913,-13.6263
-8.2757,-6.3883
5.9771,-10.0945
-24.6127,16.1606
-8.6175,18.4127
11.9938,20.795
-24.6663,-2.7989
-31.9935,1.9742
-6.8666,6.2098
9.104,4.752
49.3281,5.1637
1.1426,9.0881
0.9348,-3.1226
-3.1146,20.3644
-4.6684,-16.072
-18.2084,3.3406
-6.5875,21.0242
-1.6176,-5.4922
-30.6653,21.4761
-27.485,-15.2739
-8.1902,8.6013
-37.5191,-0.3475
-37.8885,-0.239
-25.0383,-14.2572
-8.5294,-6.7533
5.873,-9.7937
-25.0258,15.3586
-8.8449,18.0476
11.8336,20.3905
-25.1705,-3.594
-31.8223,1.8127
-7.1765,5.9137
8.7506,4.3882
49.3281,5.1637
0.6701,8.9671
0.9234,-3.1339
-2.7708,19.6655
-4.2044,-15.5561
-17.6707,3.118
-6.6197,20.9627
-1.636,-5.4942
-30.0011,21.4069
-27.0433,-15.4661
-8.2072,8.5981
-37.5191,-0.3475
-37.8885,-0.239
-25.6613,-14.8527
-8.8051,-7.168
5.7706,-9.3604
-25.4287,14.6046
-9.1188,17.6833
11.6366,19.937
-25.6748,-4.4273
-31.5437,1.598
-7.4775,5.6014
8.4203,3.9946
49.3281,5.1637
0.4865,8.9201
0.9176,-3.1393
-2.4281,18.9526
-3.6473,-14.9887
-16.9367,2.7818
-6.6486,20.8941
-1.6438,-5.4954
-29.2752,21.3027
-26.4498,-15.7363
-8.2154,8.5969
-37.5191,-0.3475
-37.8885,-0.239
-25.9181,-15.1089
-9.0512,-7.5326
5.6594,-8.8849
-25.8453,13.7771
-9.3361,17.3442
11.4473,19.5088
-26.1115,-5.2369
-31.1979,1.3673
-7.7518,5.3156
8.0899,3.6279
49.3281,5.1637
0.4166,8.901
0.9147,-3.142
-2.0619,18.2416
-3.1623,-14.3604
-16.0553,2.4092
-6.6852,20.8199
-1.6475,-5.496
-28.5576,21.2209
-25.7835,-16.0324
-8.2193,8.5964
-37.5191,-0.3475
-37.8885,-0.239
-26.377,-15.7144
-9.2709,-7.9202
5.5395,-8.3901
-26.2758,12.9233
-9.5577,16.9802
11.2584,19.0774
-26.5114,-6.0072
-30.8459,1.1148
-8.0285,5.0284
7.9515,3.4742
49.3281,5.1637
0.3867,8.8937
0.9133,-3.1434
-1.6862,17.5699
-2.955,-14.09
-15.1382,2.0371
-6.7148,20.7426
-1.6492,-5.4963
-27.8141,21.0904
-25.0054,-16.3304
-8.2212,8.5962
-37.5191,-0.3475
-37.8885,-0.239
-26.8406,-16.4933
-9.5499,-8.2939
5.451,-7.906
-26.7755,12.1347
-9.8016,16.6177
11.1022,18.641
-26.9496,-6.7492
-30.4734,0.8514
-8.3162,4.7201
7.6629,3.2099
49.3281,5.1637
0.3744,8.8906
0.9125,-3.1441
-1.2942,16.9302
-2.8768,-13.9701
-14.1616,1.743
-6.7459,20.6635
-1.65,-5.4964
-27.0514,20.9906
-24.1962,-16.5641
-8.2221,8.5961
-37.5191,-0.3475
-37.8885,-0.239
-27.2419,-17.3122
-9.8045,-8.7188
5.3347,-7.398
-27.2741,11.2709
-10.0479,16.2168
10.9585,18.1829
-27.434,-7.5149
-30.1188,0.5895
-8.6036,4.4188
7.281,2.9186
49.3281,5.1637
0.3693,8.8896
0.9122,-3.1444
-0.9335,16.3148
-2.8443,-13.9186
-13.2784,1.4093
-6.7768,20.5808
-1.6504,-5.4964
-26.2288,20.8964
-23.4181,-16.7774
-8.2226,8.5961
-37.5191,-0.3475
-37.8885,-0.239
-27.6394,-18.1516
-10.0457,-9.1036
5.1787,-6.8692
-27.8257,10.4633
-10.2892,15.8392
10.8196,17.7047
-27.8457,-8.3336
-29.7469,0.3073
-8.9234,4.1378
6.8868,2.6276
49.3281,5.1637
0.3674,8.8893
0.912,-3.1446
-0.7836,16.0566
-2.8299,-13.8965
-12.3231,1.0598
-6.8028,20.495
-1.6506,-5.4965
-25.3772,20.8068
-22.6436,-17.0324
-8.2228,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.8124,-18.4669
-10.3008,-9.4732
5.0804,-6.3778
-28.2904,9.679
-10.5545,15.4874
10.6636,17.2301
-28.007,-8.7386
-29.5628,0.1666
-9.2215,3.8504
6.468,2.2989
49.3281,5.1637
0.3666,8.8892
0.9119,-3.1447
-0.7245,15.9492
-2.8247,-13.8871
-11.9532,0.9449
-6.8342,20.4135
-1.6507,-5.4965
-24.5031,20.7468
-21.8953,-17.3191
-8.2229,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.8802,-18.5894
-10.5764,-9.8817
4.9699,-5.8888
-28.4504,9.3604
-10.8247,15.1053
10.5106,16.7725
-28.0774,-8.946
-29.4672,0.0874
-9.5113,3.589
6.0522,2.0139
49.3281,5.1637
0.3663,8.8891
0.9119,-3.1447
-0.6991,15.9047
-2.8221,-13.8832
-11.8074,0.8988
-6.8619,20.3317
-1.6507,-5.4965
-23.6479,20.616
-21.1875,-17.627
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9055,-18.6318
-10.8744,-10.2778
4.8521,-5.3786
-28.5143,9.2406
-11.0783,14.7304
10.3456,16.3046
-28.1109,-9.046
-29.4186,0.0423
-9.7892,3.2945
5.6384,1.7244
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1447
-0.6897,15.887
-2.8208,-13.8815
-11.7561,0.8804
-6.8883,20.2535
-1.6507,-5.4965
-22.8684,20.5901
-20.9032,-17.7489
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9171,-18.6478
-11.1627,-10.6694
4.7259,-4.869
-28.5372,9.195
-11.3097,14.3401
10.1948,15.8669
-28.1322,-9.0959
-29.3922,0.0191
-9.8878,3.1753
5.1998,1.4052
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6854,15.8789
-2.8203,-13.8808
-11.7377,0.8725
-6.9179,20.1659
-1.6507,-5.4965
-22.5464,20.5941
-20.7857,-17.8004
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9215,-18.6541
-11.4287,-11.0654
4.6388,-4.3757
-28.5458,9.1769
-11.5504,13.9427
10.0198,15.3731
-28.1426,-9.1202
-29.3798,0.0076
-10.0586,2.9333
4.7922,1.0965
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6833,15.8755
-2.8201,-13.8804
-11.7305,0.8694
-6.951,20.0786
-1.6507,-5.4965
-22.4071,20.5963
-20.7363,-17.8234
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9231,-18.6564
-11.6572,-11.4404
4.5479,-3.8914
-28.5487,9.1705
-11.8066,13.5511
9.8321,14.9116
-28.1478,-9.1321
-29.374,0.0014
-10.3,2.6284
4.3859,0.7877
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6826,15.8741
-2.82,-13.8803
-11.7277,0.8682
-6.9781,19.9924
-1.6507,-5.4965
-22.3513,20.6012
-20.7165,-17.8337
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9238,-18.6572
-11.9184,-11.8211
4.441,-3.3944
-28.5498,9.1681
-12.0661,13.1639
9.6565,14.456
-28.15,-9.1377
-29.371,-0.0019
-10.5144,2.3169
3.9755,0.5092
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6823,15.8735
-2.82,-13.8803
-11.7267,0.8677
-7.013,19.9011
-1.6507,-5.4965
-22.3293,20.6041
-20.7088,-17.8382
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.924,-18.6575
-12.1647,-12.1737
4.3319,-2.8754
-28.5502,9.1673
-12.3282,12.7848
9.5052,13.9558
-28.1509,-9.1407
-29.3695,-0.0036
-10.7675,1.9817
3.6068,0.2056
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6822,15.8732
-2.82,-13.8802
-11.7262,0.8676
-7.0452,19.8099
-1.6507,-5.4965
-22.3206,20.6057
-20.7057,-17.8399
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9241,-18.6576
-12.2614,-12.32
4.2123,-2.3705
-28.5504,9.167
-12.6037,12.4021
9.3478,13.4597
-28.1514,-9.1422
-29.3687,-0.0045
-10.999,1.6076
3.221,-0.0921
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6822,15.8731
-2.82,-13.8802
-11.7261,0.8675
-7.0802,19.7235
-1.6507,-5.4965
-22.3171,20.6064
-20.7043,-17.8407
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9242,-18.6577
-12.4004,-12.6584
4.1215,-1.8512
-28.5504,9.1668
-12.8313,12.0005
9.2068,12.9754
-28.1517,-9.1429
-29.3683,-0.0049
-11.2098,1.2296
2.797,-0.3715
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6821,15.8731
-2.82,-13.8802
-11.726,0.8675
-7.1216,19.634
-1.6507,-5.4965
-22.3157,20.6067
-20.7038,-17.8411
-8.223,8.596
-37.5191,-0.3475
-37.8885,-0.239
-27.9242,-18.6577
-12.5661,-13.0383
4.0253,-1.3374
-28.5505,9.1668
-13.0636,11.5967
9.074,12.4877
-28.1517,-9.1432
-29.3681,-0.0051
-11.2815,0.8584
2.3652,-0.6582
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6821,15.873
-2.82,-13.8802
-11.8814,0.8707
-7.1591,19.5415
-1.6507,-5.4965
-22.3151,20.6068
-20.7036,-17.8412
-8.223,8.596
-36.6306,-0.197
-37,-0.0885
-27.9242,-18.6577
-12.7192,-13.4437
3.9456,-0.8374
-28.5505,9.1668
-13.3297,11.2275
8.9073,12.0298
-28.1518,-9.1434
-29.368,-0.0052
-11.3653,0.6561
1.9716,-0.9513
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6821,15.873
-2.82,-13.8802
-11.9193,0.8865
-7.1971,19.4389
-1.6507,-5.4965
-22.3148,20.6068
-20.7035,-17.8413
-8.223,8.596
-36.8038,0.2961
-37,-0.0885
-27.9242,-18.6577
-12.9123,-13.8747
3.9073,-0.6536
-28.5505,9.1668
-13.5925,10.8846
8.832,11.8434
-28.1518,-9.1435
-29.3679,-0.0052
-11.5004,0.4585
1.5651,-1.2463
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6821,15.873
-2.82,-13.8802
-11.9201,0.8873
-7.2341,19.3406
-1.6507,-5.4965
-22.3147,20.6069
-20.7035,-17.8413
-8.223,8.596
-36.5211,-0.2427
-37,-0.0885
-27.9242,-18.6577
-13.0798,-14.3119
3.8916,-0.5822
-28.3522,8.9223
-13.6817,10.7678
8.4953,11.6872
-28.1518,-9.1435
-29.3679,-0.0052
-11.6344,0.2646
1.158,-1.5862
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.6821,15.873
-2.82,-13.8802
-11.9201,0.8873
-7.2481,19.3045
-1.6507,-5.4965
-22.3147,20.6069
-20.7034,-17.8413
-8.223,8.596
-37.3007,0.2247
-37,-0.0885
-27.9242,-18.6577
-13.2673,-14.7264
3.8021,-0.8599
-28.2712,8.8358
-13.7787,10.4422
8.3471,11.632
-28.1518,-9.1435
-29.8408,-0.0344
-11.8265,-0.0199
0.7048,-1.9125
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.7739,15.9328
-2.9583,-14.238
-12.3503,1.0005
-7.336,19.2506
-1.8674,-5.4851
-22.6213,20.3685
-21.0776,-17.6604
-8.4132,8.5831
-36.4982,-0.1558
-37,-0.0885
-27.9242,-18.6577
-13.4302,-15.1551
3.678,-1.2932
-28.244,8.8055
-13.8738,10.062
7.9735,11.5922
-28.1518,-9.1436
-30.0762,-0.0478
-11.9042,-0.133
0.2805,-2.22
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-0.9223,16.0113
-3.1295,-14.7829
-12.9469,1.1866
-7.4438,19.1852
-2.1734,-5.4606
-23.107,20.0181
-21.5717,-17.419
-8.7056,8.5589
-33.7402,1.1066
-37,-0.0885
-27.9242,-18.6577
-13.4909,-15.3279
3.5466,-1.7563
-28.235,8.7934
-13.9079,9.9233
7.5281,11.5718
-28.1518,-9.1436
-30.1929,-0.0539
-11.9307,-0.1766
-0.1655,-2.5282
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-1.0806,16.1075
-3.3434,-15.3799
-13.5531,1.3959
-7.5662,19.1207
-2.5138,-5.4071
-23.5888,19.6982
-22.1076,-17.1489
-9.0422,8.5277
-31.1223,2.3984
-37,-0.0885
-27.9242,-18.6577
-13.7367,-15.5692
3.4128,-2.2407
-28.2317,8.7893
-13.9181,9.8743
7.0507,11.5504
-28.1518,-9.1436
-30.25,-0.0573
-11.9402,-0.1953
-0.3438,-2.6507
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-1.2431,16.2036
-3.5806,-15.9675
-14.1773,1.5981
-7.6969,19.0668
-2.8757,-5.3474
-24.1072,19.3708
-22.3255,-17.0335
-9.405,8.496
-28.6548,3.5853
-37,-0.0885
-28.4915,-18.8325
-13.8416,-15.6601
3.2601,-2.7145
-28.8274,8.5862
-14.4782,9.6996
6.8466,11.547
-28.1518,-9.1436
-30.2773,-0.0592
-11.9444,-0.2021
-0.4229,-2.697
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-1.313,16.2434
-3.6611,-16.2301
-14.4184,1.6765
-7.8305,19.0059
-3.2298,-5.2927
-24.3358,19.2521
-22.6702,-17.2646
-9.7657,8.4646
-26.2928,4.6328
-37.4525,0.0936
-29.2734,-19.044
-14.1262,-15.8139
3.1224,-3.1747
-29.0342,8.4973
-15.2117,9.3617
6.7571,11.5459
-28.6297,-9.3268
-30.2909,-0.0608
-12.1581,-0.3315
-0.4538,-2.7164
49.3281,5.1637
0.3662,8.8891
0.9118,-3.1448
-1.3802,16.37
-3.6933,-16.3371
-14.5155,1.7149
-7.9735,18.9344
-3.6094,-5.2565
-24.4288,19.2037
-22.8013,-17.3531
-10.1636,8.41
-24.0968,5.5278
-38.1254,0.3477
-29.5969,-19.1128
-14.4884,-15.9946
2.9619,-3.6421
-29.1112,8.464
-16.0138,9.0356
6.4451,11.401
-29.2471,-9.5965
-30.2975,-0.0621
-12.4596,-0.5075
-0.4675,-3.0095
49.3281,5.1637
0.7921,8.8138
1.2691,-3.1132
-1.4505,16.5483
-3.7045,-16.3814
-14.1261,1.8914
-8.025,18.9123
-3.9966,-5.2184
-24.1863,19.5001
-22.6249,-17.6922
-10.5568,8.3638
-22.0559,6.3809
-38.389,0.4511
-30.3072,-19.2339
-14.882,-16.181
2.8047,-4.1432
-29.14,8.4521
-16.8824,8.6587
6.0592,11.1933
-30.0229,-9.9349
-30.7193,-0.2793
-12.8271,-0.7066
-0.4886,-3.4253
49.3281,5.1637
1.3878,8.6851
1.7891,-3.0365
-1.5094,16.7315
-3.3286,-16.3853
-13.5666,2.1142
-8.0781,18.8168
-4.3859,-5.1545
-23.7912,19.934
-22.5514,-17.8176
-10.9609,8.347
-20.1871,7.2454
-39.007,0.5801
-31.1871,-19.3656
-15.288,-16.3779
2.6666,-4.6272
-29.1507,8.4476
-16.6478,8.7325
5.6377,10.9791
-30.377,-10.1216
-31.3483,-0.5831
-13.1979,-0.901
-0.5261,-3.8935
49.3281,5.1637
2.1117,8.5662
2.4273,-3.0118
-1.5366,16.8145
-2.7682,-16.3816
-12.9456,2.4198
-8.1399,18.7057
-4.5576,-5.1287
-23.3716,20.4041
-22.5212,-17.8689
-11.3473,8.3159
-18.3731,8.0664
-39.7456,0.7064
-31.5288,-19.4199
-15.7042,-16.5427
2.549,-5.0964
-29.7393,8.4009
-16.5626,8.7599
5.4716,10.8911
-31.0611,-10.2379
-32.0888,-0.8616
-13.5515,-1.0918
-0.5631,-4.3811
49.3281,5.1637
2.8543,8.3949
3.1251,-2.9307
-1.524,16.9751
-2.1508,-16.3515
-12.3204,2.641
-8.1919,18.5813
-4.8243,-5.1713
-22.9855,20.8883
-22.5111,-17.8882
-11.6984,8.2963
-16.7486,8.9636
-40.5746,0.7747
-31.6612,-19.4408
-16.136,-16.7501
2.5015,-5.274
-30.5645,8.3118
-16.4626,8.7059
5.1388,10.8338
-31.3656,-10.2871
-32.4247,-0.9968
-13.6975,-1.1723
-0.5787,-4.5821
49.3281,5.1637
3.5903,8.2646
3.4682,-2.8908
-1.5102,17.1671
-1.8749,-16.3433
-11.7037,2.8847
-8.238,18.4525
-5.1403,-5.2609
-22.5494,21.3853
-22.259,-18.163
-12.0684,8.2623
-16.2992,6.7103
-41.4396,0.8485
-31.7103,-19.4519
-16.5555,-16.9993
2.482,-5.3422
-30.8757,8.2818
-16.4637,8.7055
5,10.817
-31.5173,-10.3107
-32.6055,-1.067
-13.9406,-1.3688
-0.5853,-4.6694
49.3281,5.1637
4.2571,8.1086
3.6368,-2.8676
-1.4817,17.3498
-1.7565,-16.3387
-11.1217,3.1575
-8.2559,18.4044
-5.4674,-5.3174
-22.1194,21.8866
-21.8905,-18.5416
-12.4594,8.1933
-15.8177,4.5835
-42.2278,0.9467
-31.729,-19.4564
-16.7357,-17.1089
2.3575,-5.6624
-30.9919,8.2719
-16.464,8.7054
4.6384,10.8637
-31.4483,-10.127
-32.6958,-1.097
-14.0305,-1.4512
-0.5901,-4.7019
49.3281,5.1637
4.9415,7.9851
3.7197,-2.8564
-1.4664,17.5418
-1.7038,-16.3382
-10.4804,3.4611
-8.2623,18.3873
-5.6238,-5.3364
-21.6634,22.3961
-21.7588,-18.707
-12.6404,8.1691
-15.3113,2.5858
-42.5353,0.9924
-31.7361,-19.4576
-16.8093,-17.1456
2.1916,-6.1009
-31.0353,8.2708
-16.4897,8.1212
4.4996,10.8759
-31.4154,-10.0432
-32.6725,-0.893
-14.0344,-1.9685
-0.592,-4.7149
49.3281,5.1637
5.6954,7.8477
3.7594,-2.8517
-1.4562,17.6181
-1.3315,-16.4958
-10.247,3.5697
-8.2865,18.2913
-5.818,-5.5137
-21.241,22.8738
-21.7057,-18.7727
-12.8983,8.0419
-14.8313,0.6609
-42.661,1.0074
-31.6589,-19.1596
-16.8393,-17.1594
2.001,-6.5496
-31.0253,8.5828
-16.4947,7.9081
4.3429,11.1538
-31.333,-9.794
-32.6633,-0.7901
-14.0279,-2.6466
-0.6232,-4.4248
49.3281,5.1637
5.9744,7.802
4.0856,-3.049
-1.3413,17.7219
-0.8234,-16.7192
-10.1628,3.6147
-8.3214,18.1589
-5.9018,-5.5937
-20.7975,23.4192
-21.4533,-19.1081
-13.1826,7.8407
-14.3864,-1.1712
-43.1183,0.7326
-31.6341,-19.0442
-16.7519,-16.8986
1.8077,-7.0583
-31.0155,8.6921
-16.498,7.8351
4.2685,11.2674
-31.2906,-9.6782
-32.5257,-0.5536
-14.0382,-2.9251
-0.6661,-4.0155
49.3281,5.1637
6.0672,7.3424
4.552,-3.3789
-1.1911,17.8283
-0.2611,-16.955
-9.7366,3.4473
-8.4034,17.7552
-6.0152,-5.8067
-20.3331,23.888
-21.1217,-19.5558
-13.4767,7.6135
-13.9401,-2.8105
-43.6341,0.3175
-31.6262,-18.9961
-16.7204,-16.7896
1.6111,-7.5488
-31.0103,8.729
-16.4991,7.8102
4.0119,11.5189
-31.1578,-9.3815
-32.4444,-0.4395
-14.0868,-3.1665
-0.7006,-3.5392
49.3281,5.1637
6.1299,6.7871
5.0744,-3.7515
-1.0307,17.9378
-0.0038,-17.0389
-9.1981,3.1906
-8.478,17.2812
-6.1627,-6.1135
-19.8724,24.3706
-20.7668,-20.0578
-13.7457,7.3819
-14.5551,-3.2211
-43.8481,0.1525
-31.6232,-18.9773
-16.7056,-16.7437
1.5532,-7.7427
-30.8148,8.9672
-16.4999,7.8013
3.8996,11.6264
-31.0985,-9.2378
-32.2242,-0.2268
-14.0867,-3.162
-0.7111,-3.3517
49.3281,5.1637
6.1527,6.5837
5.6603,-4.1367
-0.865,18.0569
0.1007,-17.0736
-8.6143,2.9015
-8.5841,16.765
-6.3321,-6.464
-19.6925,24.5612
-20.4016,-20.539
-14.0353,7.1649
-13.7275,-3.1719
-44.408,-0.1265
-31.3599,-18.8031
-16.4304,-16.6542
1.4664,-8.1201
-30.7339,9.0621
-16.2986,8.0095
3.555,11.7397
-30.8634,-9.0341
-32.1231,-0.1207
-14.1123,-3.1594
-0.7142,-3.2834
49.3281,5.1637
6.2668,6.3552
6.2498,-4.512
-0.8015,18.1049
0.3676,-17.4063
-8.3784,2.7703
-8.7008,16.2473
-6.4736,-6.8009
-19.6203,24.6377
-20.0084,-21.0774
-14.3402,6.9388
-14.4068,-2.7733
-45.1213,-0.4771
-31.0076,-18.579
-16.093,-16.5357
1.3778,-8.5394
-30.3993,9.203
-16.0235,8.2805
3.4058,11.7752
-30.5257,-8.8266
-31.8623,0.012
-14.1123,-3.1595
-0.7162,-3.255
49.3251,4.8884
6.3073,6.2687
6.7893,-4.8881
-0.6683,18.072
0.4857,-17.5435
-7.9285,2.4506
-8.8116,15.7016
-6.6066,-7.1472
-19.5894,24.6683
-19.6268,-21.5442
-14.4818,6.829
-13.6324,-3.3873
-45.4098,-0.6062
-30.6592,-18.3254
-15.6995,-16.3776
1.2926,-8.9944
-29.9785,9.397
-15.7219,8.5344
3.3433,11.7901
-30.1186,-8.6184
-31.5064,0.1505
-14.1123,-3.1595
-0.7166,-3.2429
49.3283,4.7803
6.3213,6.2364
7.0631,-5.0808
-0.5085,18.0055
0.5364,-17.606
-7.44,1.995
-8.924,15.1367
-6.7317,-7.4995
-19.5766,24.6821
-19.2914,-22.0679
-14.6732,6.6059
-10.7648,-3.3914
-45.9713,-0.604
-30.2874,-18.0495
-15.2739,-16.2259
1.1865,-9.4593
-29.5518,9.5519
-15.4153,8.8458
3.0563,11.8775
-29.7084,-8.4281
-31.0829,0.3252
-14.1123,-3.1595
-0.7166,-3.2382
49.3298,4.7367
6.327,6.2236
7.2053,-5.1656
-0.4456,17.9745
0.558,-17.6337
-6.8721,1.5777
-9.0443,14.5577
-6.7895,-7.6619
-19.5712,24.6884
-18.9154,-22.5915
-14.8828,6.3365
-8.0216,-3.4586
-46.1966,-0.61
-30.1498,-17.9299
-15.099,-16.1602
1.1442,-9.6259
-29.3916,9.6115
-15.3149,8.9495
2.664,12.0592
-29.5258,-8.3397
-30.8546,0.4108
-14.1123,-3.1595
-0.7166,-3.2363
49.331,4.7184
6.3293,6.2186
7.2751,-5.2052
-0.4184,17.9641
0.5672,-17.6447
-6.6404,1.4128
-9.2095,13.9843
-6.846,-7.9562
-19.3647,24.5243
-18.765,-22.8028
-14.9775,6.2101
-5.4297,-3.5618
-46.2844,-0.606
-30.5105,-17.4478
-15.0278,-16.1341
1.129,-9.6906
-29.3284,9.6313
-15.2834,8.9848
2.5021,12.1459
-29.4373,-8.2919
-30.7488,0.4532
-13.6606,-3.1385
-0.7166,-3.2355
49.3312,4.7108
6.7179,6.098
7.3084,-5.2238
-0.293,17.9374
0.9217,-17.5819
-6.0843,1.2656
-9.2649,13.7974
-6.8763,-8.0918
-19.2768,24.4511
-18.3552,-22.9929
-15.0263,6.1506
-2.9676,-3.6682
-46.8098,-0.4929
-30.6518,-17.2475
-15.2539,-16.1774
1.0786,-10.0306
-29.3056,9.6387
-15.2722,8.998
2.1374,12.216
-29.3974,-8.2677
-30.7008,0.4774
-13.4794,-3.1362
-0.7166,-3.2351
49.3313,4.7076
7.2779,5.9913
7.676,-5.3167
-0.1314,17.883
1.446,-17.5185
-5.4859,1.098
-8.9356,13.5451
-6.723,-8.3011
-18.8961,24.3356
-17.7718,-23.1835
-14.9196,5.9602
-0.6838,-3.781
-47.0314,-0.4418
-30.7047,-17.1708
-15.348,-16.1866
1.0185,-10.4543
-29.2973,9.6423
-15.2685,9.0027
1.6582,12.2458
